"764","Magokotswane Church","Plot 1024 Ledumadumane","2021-03-11 17:12:24",,,"2","211"
"765","Sojwe Church","Plot 1024 Ledumadumane","2021-03-11 17:12:45",,,"2","211"
"766","Emmanuel Adventist Academy","Plot 1024 Ledumadumane","2021-03-11 17:13:09",,,"2","211"
"767","Moshupa Central Church","Plot 1024 Ledumadumane","2021-03-11 17:13:30",,,"2","212"
"768","Lepapa Church","Plot 1024 Ledumadumane","2021-03-11 17:13:46",,,"2","212"
"769","Letloa Church","Plot 1024 Ledumadumane","2021-03-11 17:14:09",,,"2","212"
"770","Jerusalem","Plot 1024 Ledumadumane","2021-03-11 17:14:30",,,"2","212"
"771","Lotlhakane West Church","Plot 1024 Ledumadumane","2021-03-11 17:14:54",,,"2","212"
"772","Thamaga Central Church","Plot 1024 Ledumadumane","2021-03-11 17:15:22",,,"2","213"
"773","Maranatha Church","Plot 1024 Ledumadumane","2021-03-11 17:15:49",,,"2","213"
"774","Manyana Church","Plot 1024 Ledumadumane","2021-03-11 17:16:12",,,"2","213"
"775","Mogonye","Plot 1024 Ledumadumane","2021-03-11 17:16:30",,,"2","213"
"776","Ramotswa Central Church","Plot 1024 Ledumadumane","2021-03-11 17:17:00",,,"2","214"
"777","Ramotswa South Church","Plot 1024 Ledumadumane","2021-03-11 17:17:21",,,"2","214"
"778","Otse Church","Plot 1024 Ledumadumane","2021-03-11 17:17:39",,,"2","214"
"779","Taung Church","Plot 1024 Ledumadumane","2021-03-11 17:17:55",,,"2","214"
"780","Magotlhwane Church","Plot 1024 Ledumadumane","2021-03-11 17:18:21",,,"2","215"
"781","Ntlhantlhe Church","Plot 1024 Ledumadumane","2021-03-11 17:18:56",,,"2","215"
"782","Ranaka Church","Plot 1024 Ledumadumane","2021-03-11 17:19:13",,,"2","215"
"783","Kanye Central Church","Plot 1024 Ledumadumane","2021-03-11 17:19:39",,,"2","216"
"784","Nyorosi Church","Plot 1024 Ledumadumane","2021-03-11 17:20:05",,,"2","216"
"785","Kanye School of Nursing Campus Church","Plot 1024 Ledumadumane","2021-03-11 17:20:36",,,"2","216"
"786","Moshana Church","Plot 1024 Ledumadumane","2021-03-11 17:20:52",,,"2","216"
"787","Mafhikana Church","Plot 1024 Ledumadumane","2021-03-11 17:21:14",,,"2","217"
"788","Mmamokhasi Church","Plot 1024 Ledumadumane","2021-03-11 17:21:30",,,"2","217"
"789","Lotlhakane East ","Plot 1024 Ledumadumane","2021-03-11 17:21:51",,,"2","217"
"790","Lefika Church","Plot 1024 Ledumadumane","2021-03-11 17:22:46",,,"2","217"
"791","Jwaneng Church","Plot 1024 Ledumadumane","2021-03-11 17:23:09",,,"2","218"
"792","Hukuntsi Church","Plot 1024 Ledumadumane","2021-03-11 17:23:27",,,"2","219"
"793","Lehututu Church","Plot 1024 Ledumadumane","2021-03-11 17:23:44",,,"2","219"
"794","Kang Church","Plot 1024 Ledumadumane","2021-03-11 17:24:06",,,"2","220"
"795","Tsabong Church","Plot 1024 Ledumadumane","2021-03-11 17:24:23",,,"2","221"
"796","Werda Church","Plot 1024 Ledumadumane","2021-03-11 17:24:38",,,"2","221"
"797","Ghanzi Church","Plot 1024 Ledumadumane","2021-03-11 17:25:00",,,"2","222"
"798","Kalkfontein Church","Plot 1024 Ledumadumane","2021-03-11 17:25:28",,,"2","223"
"799","Charleshill Church","Plot 1024 Ledumadumane","2021-03-11 17:25:45",,,"2","223"
"800","Goodhope Church","Plot 1024 Ledumadumane","2021-03-11 17:26:03",,,"2","224"
"801","Mmathethe Church","Plot 1024 Ledumadumane","2021-03-11 17:26:27",,,"2","224"
"802","Mokgomane Church","Plot 1024 Ledumadumane","2021-03-11 17:26:49",,,"2","224"
"803","University of Botswana Campus Church","Plot 1024 Ledumadumane","2021-03-11 17:27:36",,,"2","225"
"804","Chikomeni SDA Church","P. O. Box 511031","2021-03-11 18:06:05","967383663",,"37","196"
"805","Lumezi SDA Church","P. O. Box 511031","2021-03-11 18:07:27","975579820",,"37","196"
"806","Nthitimila SDA Church","P. O. Box 511031","2021-03-11 18:09:06","972554560",,"37","196"
"807","Ng'onga SDA Church","P. O. Box 511031","2021-03-11 18:10:40","977949517",,"37","196"
"808","Mbuluzi SDA Church","P. O. Box 511031","2021-03-11 18:12:34","979350202",,"37","196"
"809","Mount Sinai SDA Church","P. O. Box 511031","2021-03-11 18:14:00","979334238",,"37","196"
"810","Mwase Scheme SDA Church","P. O. Box 511031","2021-03-11 18:15:20","955661232",,"37","196"
"811","Chikando SDA Church","P. O. Box 511031","2021-03-12 13:32:18","966846914",,"37","190"
"812","Kalunga SDA Church","P. O. Box 511031, Chipata","2021-03-12 13:33:55","979346115",,"37","190"
"813","New Canaan SDA Church","P. O. Box 511031, Chipata","2021-03-12 13:35:51","979163096",,"37","190"
"814","Jerusalem SDA Church","P. O. Box 511031, Chipata","2021-03-12 13:37:22","972764582",,"37","190"
"815","Magodinthani SDA Church","P. O. Box 511031, Chipata","2021-03-12 13:38:51","764556491",,"37","190"
"816","Zondo SDA Church","P. O. Box 511031, Chipata","2021-03-12 13:40:16","971474842",,"37","190"
"817","Masiwa SDA Church","P. O. Box 511031, Chipata","2021-03-12 13:41:45","968665908",,"37","190"
"818","Madalitso SDA Church","P. O. Box 511031, Chipata","2021-03-12 13:43:20","970542337",,"37","190"
"819","Mongu Central SDA Church","Mongu","2021-03-17 23:49:29",,,"39","174"
"820","Lewanika SDA Church","Mongu","2021-03-17 23:50:23",,,"39","174"
"821","Nalwei SDA Church","Nalwei, Mongu","2021-03-17 23:51:19",,,"39","174"
"822","Yeta SDA Church","Yeta, Mongu","2021-03-17 23:52:05",,,"39","174"
"823","Riverside SDA Church","Mongu","2021-03-17 23:52:42",,,"39","174"
"824","Mulambwa SDA Church","Mulambwa, Mongu","2021-03-17 23:53:24",,,"39","174"
"825","Katongo SDA Church","Katongo, Mongu","2021-03-17 23:54:01",,,"39","174"
"826","North Park SDA Church","Mongu","2021-03-17 23:54:48",,,"39","174"
"827","Tungi SDA Church","Tungi, Mongu","2021-03-17 23:55:29",,,"39","174"
"828","Daniel SDA Church","Mongu","2021-03-17 23:56:41",,,"39","174"
"829","Ilute SDA Church","Mongu","2021-03-17 23:57:20",,,"39","174"
"830","Lung'amba SDA Church","Mongu","2021-03-17 23:58:14",,,"39","174"
"831","Mulwa SDA Church","Mongu","2021-03-17 23:58:50",,,"39","174"
"832","Sefula SDA Church","Sefula, Mongu","2021-03-18 00:01:59",,,"39","270"
"833","Namushakende SDA Church","Namushakende, Mongu","2021-03-18 00:02:40",,,"39","270"
"834","Muoyo SDA Church","Muoyo, Mongu","2021-03-18 00:03:32",,,"39","270"
"835","Liangati SDA Church","Mongu","2021-03-18 00:04:10",,,"39","270"
"836","Luimwemba SDA Church","Mongu","2021-03-18 00:04:52",,,"39","270"
"837","Litawa SDA Church","Mongu","2021-03-18 00:05:37",,,"39","270"
"838","Nalikwanda SDA Church","Mongu","2021-03-18 00:06:12",,,"39","270"
"839","Kambule SDA Church","Mongu","2021-03-18 00:08:10",,,"39","269"
"840","Solwezi Central Congregation","P.O. Box 110146, Solwezi","2021-03-18 14:35:04","260967696536",,"56","307"
"841","Chingola Central Congregation","Chingola ","2021-03-18 14:38:20","260966153889",,"56","312"
"842","Valley View Congregation","P.O. Box 110186, Solwezi, Zambia","2021-03-18 14:40:21","260977493656",,"56","305"
"843","Riverside Congregation","P.O. Box 110186, Solwezi","2021-03-18 14:42:21","260966824411",,"56","305"
"846","Tapo SDA Church","Kalabo","2021-03-18 20:55:23","977110816","allenmmubita777@gmail.com","39","277"
"847","Lukona SDA Church","Kalabo","2021-03-18 20:55:23","977110816","allenmmubita777@gmail.com","39","277"
"848","Mbalala SDA Church","Kalabo","2021-03-18 20:55:23","977110816","allenmmubita777@gmail.com","39","277"
"849","Nasilimwe SDA Church","Kalabo","2021-03-18 20:55:23","977110816","allenmmubita777@gmail.com","39","277"
"850","Simukusi SDA Church","Kalabo","2021-03-18 20:55:23","977110816","allenmmubita777@gmail.com","39","277"
"851","Kabwe Central Church","Kabwe","2021-03-19 11:03:56",,,"25","328"
"852","Town Center Church","Kabwe","2021-03-19 11:04:40",,,"25","328"
"853","Kaoma Main SDA Church","Kaoma","2021-03-19 13:36:21","977110816","allenmmubita777@gmail.com","39","266"
"854","Kaoma Central SDA Church","Kaoma","2021-03-19 13:36:22","977110816","allenmmubita777@gmail.com","39","266"
"855","Kalumwange SDA Church","Kaoma","2021-03-19 13:36:22","977110816","allenmmubita777@gmail.com","39","266"
"856","Kambanga SDA Church","Kaoma","2021-03-19 13:36:22","977110816","allenmmubita777@gmail.com","39","266"
"857","Luena SDA Church","Kaoma","2021-03-19 13:36:22","977110816","allenmmubita777@gmail.com","39","266"
"858","Lunyati SDA Church","Kaoma","2021-03-19 13:36:22","977110816","allenmmubita777@gmail.com","39","266"
"859","Mahilo SDA Church","Kaoma","2021-03-19 13:36:22","977110816","allenmmubita777@gmail.com","39","266"
"860","Maranatha SDA Church","Kaoma","2021-03-19 13:36:22","977110816","allenmmubita777@gmail.com","39","266"
"861","Naliele SDA Church","Kaoma","2021-03-19 13:36:22","977110816","allenmmubita777@gmail.com","39","266"
"862","Namimbwe SDA Church","Kaoma","2021-03-19 13:36:22","977110816","allenmmubita777@gmail.com","39","266"
"863","Libala","Off Nationalist Road Lusaka","2021-03-19 20:51:34",,,"53","80"
"864","Kafue Main","Kafue Town","2021-03-19 20:54:48",,,"53","77"
"865","Kafue East","Kafue Town","2021-03-19 20:55:26",,,"53","77"
"867","Shikoswe East","Kafue Town","2021-03-19 20:56:38",,,"53","77"
"868","Shikoswe South","Kafue Town","2021-03-19 20:57:04",,,"53","77"
"869","Riverland","Kafue Town","2021-03-19 20:57:38",,,"53","77"
"870","Lumumba","Kafue Town","2021-03-19 20:58:06",,,"53","77"
"871","Emmanuel","Kafue Town","2021-03-19 20:58:42",,,"53","77"
"872","Railside","Kafue Town","2021-03-19 20:59:19",,,"53","77"
"873","Hillside","Kafue Toiwn","2021-03-19 20:59:47",,,"53","77"
"874","Nangongwe","Kafue Town","2021-03-19 21:00:41",,,"53","77"
"875","Chilenje Main","Chilenje","2021-03-19 21:07:05",,,"53","72"
"876","Arakan Main","Arakan","2021-03-19 21:07:33",,,"53","72"
"877","Arakan Central","Arakan","2021-03-19 21:07:53",,,"53","72"
"878","Chilenje Central","Chilenje","2021-03-19 21:08:18",,,"53","72"
"879","Muyooma","Chilenje","2021-03-19 21:08:48",,,"53","72"
"880","Chainama","Chainama","2021-03-19 21:11:28",,,"53","87"
"881","Brentwood","Brentwood Drive","2021-03-19 21:12:02",,,"53","70"
"882","Solwezi Hope Congregation","Zambia Compound","2021-03-20 16:07:14","260977665282",,"56","307"
"883","Kimale Congregation","Kimale Solwezi","2021-03-20 19:57:34",,,"56","305"
"884","Kabiloto Congregation","St Francis Solwezi","2021-03-20 19:58:55",,,"56","305"
"885","Lwamabwe Congregation","Kabisapi Solwezi","2021-03-20 20:02:02",,,"56","305"
"886","Kansanshi Congregation","Kansanshi Solwezi","2021-03-20 20:03:59",,,"56","308"
"887","Kifubwa Congregation","Weighbridge Solwezi","2021-03-20 20:05:15",,,"56","308"
"888","Katandano Congregation","Katandano Solwezi","2021-03-20 20:06:37",,,"56","308"
"889","Kamitonte Congregation","Kamitonte Solwezi","2021-03-20 20:07:35",,,"56","308"
"890","Kamakokwa Congregation","Kifubwa Solwezi","2021-03-20 20:09:41",,,"56","308"
"891","Solwezi North Congregation","Magrade Solwezi","2021-03-20 20:11:41",,,"56","307"
"892","Solwezi Main Congregation","Messengers Solwezi","2021-03-20 20:13:35",,,"56","307"
"893","Bethsaida Congregation","Solwezi Urban","2021-03-20 21:57:02",,,"56","307"
"894","Home Time Congregation","Kyawama Urban","2021-03-20 21:58:53",,,"56","307"
"895","Kamijiji Congregation","Solwezi West","2021-03-20 21:59:39",,,"56","307"
"896","Kazomba Congregation","Kazomba Solwezi","2021-03-20 22:00:56",,,"56","307"
"897","Kyawama Congregation","Kyawama Solwezi","2021-03-20 22:02:17",,,"56","307"
"898","River View Congregation","Kimasala Solwezi","2021-03-20 22:03:54",,,"56","307"
"899","Chelston Church","Lusaka","2021-03-21 12:52:04",,,"25","335"
"900","Chelston Green Church","Lusaka","2021-03-21 12:53:39",,,"25","336"
"901","University Church","Lusaka","2021-03-21 12:54:45",,,"25","332"
"902","Chongwe Main Church","Chongwe","2021-03-21 13:11:47",,,"25","340"
"903","Chinyunyu Church","Rufunsa","2021-03-21 13:16:07",,,"25","354"
"904","Chitemalesa Church","Rufunsa","2021-03-21 13:17:25",,,"25","354"
"905","Chiyota Church","Rufunsa","2021-03-21 13:17:48",,,"25","354"
"906","Kabula Church","Rufunsa","2021-03-21 13:18:11",,,"25","354"
"907","Kamutonka Church","Chongwe","2021-03-21 13:18:41",,,"25","354"
"908","Kaumba Church","Rufunsa","2021-03-21 13:19:02",,,"25","354"
"909","Kayubwe Church","Rufunsa","2021-03-21 13:19:29",,,"25","354"
"910","Nyangwenya Central Church","Rufunsa","2021-03-21 13:20:00",,,"25","354"
"911","Nyangwenya Main Church","Chongwe","2021-03-21 13:20:22",,,"25","354"
"912","Munali Main","Lusaka","2021-03-21 13:20:47",,,"25","350"
"913","Spring Valley","Lusaka","2021-03-21 13:21:18",,,"25","350"
"914","Munali North","Lusaka","2021-03-21 13:22:51",,,"25","350"
"915","Chamba Valley Main","Lusaka","2021-03-21 13:23:17",,,"25","350"
"916","Kalima Church","Chongwe","2021-03-21 13:32:27",,,"25","340"
"917","Chasha Church","Chongwe","2021-03-21 13:32:54",,,"25","340"
"918","Jay Church","Chongwe","2021-03-21 13:33:16",,,"25","340"
"919","Kay Church","Chongwe","2021-03-21 13:33:33",,,"25","340"
"920","Chiwaya Church","Chongwe","2021-03-21 13:34:08",,,"25","340"
"921","Powerline Church","Chongwe","2021-03-21 13:34:41",,,"25","340"
"922","Kasenga Church","Chongwe","2021-03-21 13:35:00",,,"25","340"
"923","Roma Church","Lusaka","2021-03-21 13:35:34",,,"25","344"
"924","Ng'ombe Central Church","Lusaka","2021-03-21 13:36:06",,,"25","344"
"925","Ng'ombe Main Church","Lusaka","2021-03-21 13:36:47",,,"25","344"
"926","Ng'ombe East","Lusaka","2021-03-21 13:37:12",,,"25","344"
"927","Ng'ombe North Church","Lusaka","2021-03-21 13:37:46",,,"25","344"
"928","Roma Extension Church","Lusaka","2021-03-21 13:38:12",,,"25","344"
"929","chongwe west","chongwe","2021-03-21 13:38:36",,,"25","340"
"930","Ng'ombe West Church","Lusaka","2021-03-21 13:38:44",,,"25","344"
"931","chongwe central","chongwe","2021-03-21 13:39:20",,,"25","340"
"932","Luumuno","Chongwe","2021-03-21 13:39:59",,,"25","340"
"933","mutanuka","chongwe","2021-03-21 13:41:10",,,"25","340"
"934","musansa","chongwe","2021-03-21 13:42:25",,,"25","340"
"935","Fountain","chongwe","2021-03-21 13:44:08",,,"25","340"
"936","kanakantapa south","chongwe","2021-03-21 13:45:27",,,"25","340"
"937","kachenje","chongwe","2021-03-21 13:46:17",,,"25","340"
"938","Kanchangwa Church","Luyando","2021-03-21 13:46:26",,,"25","347"
"939","Kanakantapa  Main Church","Luyando","2021-03-21 13:46:52",,,"25","347"
"940","Bethel","Chongwe","2021-03-21 13:46:57",,,"25","340"
"941","Kapete Main","Chongwe","2021-03-21 13:47:44",,,"25","340"
"942","Kanakantapa Central Church","Luyando","2021-03-21 13:47:46",,,"25","347"
"943","Katete","Chongwe","2021-03-21 13:48:27",,,"25","340"
"944","Meanwood","Lusaka","2021-03-21 13:49:55",,,"25","348"
"945","Kwamulema","Lusaka","2021-03-21 13:50:45",,,"25","348"
"946","Katuba Church","Luyando","2021-03-21 13:51:27",,,"25","347"
"947","Kalundu Church","Luyando","2021-03-21 13:51:49",,,"25","347"
"948","Chamba Valley Central","Lusaka","2021-03-21 13:51:52",,,"25","348"
"949","Mupelekese Church","Luyando","2021-03-21 13:52:14",,,"25","347"
"950","Sipokola Church","Luyando","2021-03-21 13:52:54",,,"25","347"
"951","Diamondale","Lusaka","2021-03-21 13:53:03",,,"25","348"
"952","Luyando Church","Luyando","2021-03-21 13:53:52",,,"25","347"
"953","Nyankanga ","Luyando","2021-03-21 13:54:08",,,"25","347"
"954","Kaminembe Church","Luyando ","2021-03-21 13:54:21",,,"25","347"
"955","Mwapula Church","Luyando","2021-03-21 13:54:54",,,"25","347"
"956","Matubafyulu","Luyando","2021-03-21 13:55:03",,,"25","347"
"957","Mpango Church","Luyando","2021-03-21 13:55:18",,,"25","347"
"958","Kamatete Church","Luyando","2021-03-21 13:55:48",,,"25","347"
"959","Kabanga","Luyando","2021-03-21 13:56:01",,,"25","347"
"960","Munyeta Main","Luyando","2021-03-21 13:56:36",,,"25","347"
"961","Kalombe","Luyando","2021-03-21 13:57:10",,,"25","347"
"962","Nkoloma Church","Lusaka","2021-03-22 09:44:50",,,"25","337"
"963","Ranchdale Church","Lusaka","2021-03-22 09:45:22",,,"25","337"
"964","Chelston Extension Church","Lusaka","2021-03-22 09:45:55",,,"25","337"
"965","Northend Church","Lusaka","2021-03-22 09:46:23",,,"25","337"
"966","Ndeke Church","Lusaka","2021-03-22 09:46:44",,,"25","337"
"967","Palmdrive Church","Lusaka","2021-03-22 09:47:07",,,"25","337"
"968","Barlastone Park Church","Lusaka","2021-03-22 09:58:43",,,"54","356"
"969","Chunga North Church","Lusaka","2021-03-22 09:59:02",,,"54","356"
"970","Chunga Main Church","Lusaka","2021-03-22 09:59:25",,,"54","356"
"971","Chunga Central Church","Lusaka","2021-03-22 09:59:44",,,"54","356"
"972","Eden Main Church","Lusaka","2021-03-22 10:00:05",,,"54","356"
"973","Eden North Church","Lusaka","2021-03-22 10:00:21",,,"54","356"
"974","Eden Central North Park Church","Lusaka","2021-03-22 10:00:49",,,"54","356"
"975","Remnant Church","Lusaka","2021-03-22 10:01:03",,,"54","356"
"976","North Park Church","Lusaka","2021-03-22 10:01:23",,,"54","356"
"977","Heritage Church","Lusaka","2021-03-22 10:01:40",,,"54","356"
"978","Thornpark Main Church","Lusaka","2021-03-22 10:22:48",,,"54","378"
"979","Thornpark Central Church","Lusaka","2021-03-22 10:23:10",,,"54","378"
"980","Matero Main Church","Lusaka","2021-03-22 10:25:10",,,"54","375"
"981","Desai Church","Lusaka","2021-03-22 10:25:41",,,"54","375"
"982","Kasamba Church","Lusaka","2021-03-22 10:30:24",,,"54","375"
"983","Matero North Church","Lusaka","2021-03-22 10:30:59",,,"54","375"
"984","Mulongoti Church","Lusaka","2021-03-22 10:31:23",,,"54","375"
"985","Matero West Church","Lusaka","2021-03-22 10:31:42",,,"54","375"
"986","Hilltop Church","Lusaka","2021-03-22 10:32:11",,,"54","375"
"987","Northmead Church","Lusaka","2021-03-22 10:32:47",,,"54","374"
"988","Olympia Church","Lusaka","2021-03-22 10:33:20",,,"54","374"
"989","Roma Central Church","Lusaka","2021-03-22 10:33:46",,,"54","374"
"990","George Main Church","Lusaka","2021-03-22 10:34:21",,,"54","369"
"991","Lilanda Central Church","Lusaka","2021-03-22 10:34:49",,,"54","369"
"992","Lilanda Main Church","Lusaka","2021-03-22 10:35:09",,,"54","369"
"993","Lilanda South Church","Lusaka","2021-03-22 10:35:27",,,"54","369"
"994","Muchinga Church","Lusaka","2021-03-22 10:35:56",,,"54","369"
"995","Paradise Church","Lusaka","2021-03-22 10:36:13",,,"54","369"
"996","George East Church","Lusaka","2021-03-22 10:36:34",,,"54","369"
"997","Emmasdale Church","Lusaka","2021-03-22 10:37:05",,,"54","366"
"998","Golden Gate Church","Lusaka","2021-03-22 10:37:22",,,"54","366"
"999","Villa Church","Lusaka","2021-03-22 10:37:45",,,"54","366"
"1000","City Church","Lusaka","2021-03-22 10:38:02",,,"54","366"
"1001","Katende Church","Keembe","2021-03-22 10:38:27",,,"54","364"
"1002","Matero East Church","Lusaka","2021-03-22 10:39:08",,,"54","360"
"1003","Kabangwe Main Church","Kabangwe","2021-03-22 10:39:32",,,"54","360"
"1004","Independence Church","Lusaka","2021-03-22 10:39:55",,,"54","360"
"1005","Kabangwe Central Church","Kabangwe","2021-03-22 10:40:18",,,"54","360"
"1006","Ngwerere North Church","Lusaka","2021-03-22 10:40:49",,,"54","360"
"1007","Kabangwe West Church","Kabangwe","2021-03-22 10:41:08",,,"54","360"
"1008","Mwayasunka Church","Chisamba","2021-03-22 10:42:25",,,"54","357"
"1009","Chisamba Church","Chisamba","2021-03-22 10:42:44",,,"54","357"
"1010","Emmanuel Church","Chisamba","2021-03-22 10:43:06",,,"54","357"
"1011","Chapu Church","Chisamba","2021-03-22 10:43:20",,,"54","357"
"1012","Blessed Hope","Blessed Hope Adventist Church, Chitungwiza, Zimbabwe","2021-03-22 10:43:27","263786292419",,"44","379"
"1013","Maranatha Church","Chisamba","2021-03-22 10:44:04",,,"54","357"
"1014","Palmsdale Church","Chisamba","2021-03-22 10:44:24",,,"54","357"
"1015","Chisamba West Church","Chisamba","2021-03-22 10:44:44",,,"54","357"
"1016","Chileleko Church","Chisamba","2021-03-22 10:45:06",,,"54","357"
"1017","Southlands","Southlands SDA Church, Stoneridge, Zimbabwe","2021-03-22 11:04:37",,,"44","380"
"1018","Southlands East","Southlands East SDA Church, Stoneridge ","2021-03-22 11:06:32",,,"44","380"
"1019","Stoneridge Main","Stoneridge Main SDA Church, Stoneridge","2021-03-22 11:08:09",,,"44","380"
"1020","Stoneridge South","Stoneridge SDA Church, Stoneridge","2021-03-22 11:10:12",,,"44","380"
"1021","Stoneridge West","Stoneridge SDA Church, Stoneridge","2021-03-22 11:11:12",,,"44","380"
"1022","Stoneridge Central","Stoneridge SDA Church, Stoneridge","2021-03-22 11:12:22",,,"44","380"
"1023","Centralview","Centralview SDA Church, Unit M, Chitungwiza","2021-03-22 11:16:19",,,"44","379"
"1024","Centralview South","Centralview South SDA Church, Unit L, Chitungwiza
","2021-03-22 11:17:50",,,"44","379"
"1025","Mount Valley","Mount Valley SDA Church, Unit N, Chitungwiza
","2021-03-22 11:19:17",,,"44","379"
"1026","Seke Central","Seke Central SDA Church, Unit C, Chitungwiza
","2021-03-22 11:20:36",,,"44","379"
"1027","Seke South East","Seke South East
","2021-03-22 11:21:26",,,"44","379"
"1028","Streamside","Streamside SDA Church, Unit O Extension, Chitungwiza
","2021-03-22 11:22:49",,,"44","379"
"1029","Unit F Bethel","Unit F Bethel SDA Church, Unit F, Chitungwiza
","2021-03-22 11:24:03",,,"44","379"
"1031","Chipembi Church","Chisamba","2021-03-22 11:54:15",,,"25","339"
"1032","Luano Church","Chisamba","2021-03-22 11:54:39",,,"25","339"
"1033","Nsakabulwani Church","Chisamba","2021-03-22 11:55:07",,,"25","339"
"1034","Champande Church","Chisamba","2021-03-22 11:55:32",,,"25","339"
"1035","Chalampa Church","Chisamba","2021-03-22 11:55:55",,,"25","339"
"1036","Kamano Church","Chisamba","2021-03-22 11:56:27",,,"25","339"
"1037","Moombe Church","Chisamba","2021-03-22 11:56:45",,,"25","339"
"1038","Kamatala Church","Chisamba","2021-03-22 11:57:13",,,"25","339"
"1039","Kalundu Church","Chisamba","2021-03-22 11:57:58",,,"25","339"
"1040","Kamwale Church","Chisamba","2021-03-22 11:58:16",,,"25","339"
"1041","Muchinga Church","Chisamba","2021-03-22 11:58:36",,,"25","339"
"1042","Hillsite Church","Chisamba","2021-03-22 11:59:02",,,"25","339"
"1043","Bwacha South Church","Kabwe","2021-03-22 13:12:43",,,"25","334"
"1044","Bwacha Main Church","Kabwe","2021-03-22 13:12:57",,,"25","334"
"1045","Nakoli Church","Kabwe","2021-03-22 13:13:12",,,"25","334"
"1046","Shamabanse Church","Kabwe","2021-03-22 13:13:34",,,"25","334"
"1047","Ngungu Church","Kabwe","2021-03-22 13:13:50",,,"25","334"
"1048","Prisons Church","Kabwe","2021-03-22 13:14:07",,,"25","334"
"1049","Kawama South Church","Kabwe","2021-03-22 13:15:26",,,"25","334"
"1050","Kawama North Church","Kabwe","2021-03-22 13:15:50",,,"25","334"
"1051","Mukobeko Church","Kabwe","2021-03-22 13:16:19",,,"25","334"
"1052","Maranatha Church","Kabwe","2021-03-22 13:16:39",,,"25","334"
"1053","Chang'ondo Church","Kabwe","2021-03-22 13:17:51",,,"25","349"
"1054","Chankoma Church","Mukonchi","2021-03-22 13:18:23",,,"25","349"
"1055","Chiyuni Church","Chiyuni","2021-03-22 13:28:15",,,"54","358"
"1056","Nkulumashiba Church","Mukonchi","2021-03-22 14:49:13",,,"25","349"
"1057","Mukonchi Church","Mukonchi","2021-03-22 14:50:11",,,"25","349"
"1058","Lubuto Church","Mukonchi","2021-03-22 14:50:42",,,"25","349"
"1059","Lubemba Church","Mukonchi","2021-03-22 14:51:13",,,"25","349"
"1060","Muchinga Church","Mukonchi","2021-03-22 14:53:25",,,"25","349"
"1061","Chibwe Church","Mukonchi","2021-03-22 14:53:42",,,"25","349"
"1062","Kakwelesa Church","Mukonchi","2021-03-22 14:54:06",,,"25","349"
"1063","Kalundu Church","Mukonchi","2021-03-22 14:54:22",,,"25","349"
"1064","Katondwe Church","Mukonchi","2021-03-22 14:54:47",,,"25","349"
"1065","Kakalo Church","Mukonchi","2021-03-22 14:55:36",,,"25","349"
"1066","Lumba Church","Mukonchi","2021-03-22 14:55:53",,,"25","349"
"1067","Ntasa Church","Mukonchi","2021-03-22 14:56:10",,,"25","349"
"1068","Masuku Church","Mukonchi","2021-03-22 14:56:27",,,"25","349"
"1069","Mondake Church","Mukonchi","2021-03-22 14:57:01",,,"25","349"
"1070","Fibobe Church","Mukonchi","2021-03-22 14:58:42",,,"25","349"
"1071","Chibanga Church","Mukonchi","2021-03-22 14:59:11",,,"25","349"
"1072","Chungabufuka Church","Mukonchi","2021-03-22 14:59:55",,,"25","349"
"1073","Mukuyu Church","Mukonchi","2021-03-22 15:01:05",,,"25","349"
"1074","Mukamba Church","Mukonchi","2021-03-22 15:02:42",,,"25","349"
"1075","Mubombo Church","Mukonchi","2021-03-22 15:03:29",,,"25","349"
"1076","Lwankole Church","Mukonchi","2021-03-22 15:03:59",,,"25","349"
"1077","Kashinga Church","Chipepo","2021-03-22 15:06:50",,,"25","338"
"1078","Lupandwe Church","Chipepo","2021-03-22 15:07:07",,,"25","338"
"1079","Munyense Church","Chipepo","2021-03-22 15:07:29",,,"25","338"
"1080","Musuku Church","Chipepo","2021-03-22 15:07:47",,,"25","338"
"1081","Musenshi Church","Chipepo","2021-03-22 15:08:09",,,"25","338"
"1082","Mibula Church","Chipepo","2021-03-22 15:08:28",,,"25","338"
"1083","Mufukushi Church","Chipepo","2021-03-22 15:08:47",,,"25","338"
"1084","Chipepo Church","Chipepo","2021-03-22 15:09:08",,,"25","338"
"1085","Kamwewa Church","Chipepo","2021-03-22 15:09:40",,,"25","338"
"1086","Chandabwe Church","Chipepo","2021-03-22 15:10:00",,,"25","338"
"1087","Mwangule Church","Chipepo","2021-03-22 15:10:16",,,"25","338"
"1088","Kachinka Church","Chipepo","2021-03-22 15:10:47",,,"25","338"
"1089","Lukanga Main Church","Kabwe","2021-03-23 09:59:12",,,"25","342"
"1090","Makupila Church","Likumbi","2021-03-23 10:31:46",,,"25","345"
"1091","Mpale Church","Likumbi","2021-03-23 10:32:22",,,"25","345"
"1092","Mitupo Church","Likumbi","2021-03-23 10:32:47",,,"25","345"
"1093","Tandaluse Church","Likumbi","2021-03-23 10:33:29",,,"25","345"
"1094","Nabusanga Church","Likumbi","2021-03-23 10:33:54",,,"25","345"
"1095","Lunga Church","Likumbi","2021-03-23 10:34:23",,,"25","345"
"1096","Kambushi Church","Likumbi","2021-03-23 10:34:56",,,"25","345"
"1097","Chandemena Church","Likumbi","2021-03-23 10:35:24",,,"25","345"
